EstimatedSalary,0,1,All
126511.94,0,1,1
126517.46,1,0,1
126535.92,1,0,1
126551.48,1,0,1
126551.65,1,0,1
126554.96,1,0,1
126555.74,1,0,1
126561.07,1,0,1
126565.21,1,0,1
126592.01,1,0,1
126644.98,1,0,1
126675.62,1,0,1
126688.83,0,1,1
126702.41,1,0,1
126722.57,1,0,1
126726.33,1,0,1
126728.27,1,0,1
126743.33,0,1,1
126761.2,1,0,1
126794.56,1,0,1
126796.69,1,0,1
126809.15,1,0,1
126812.63,0,1,1
126812.85,1,0,1
126837.72,1,0,1
126838.7,1,0,1
126876.47,1,0,1
126933.73,1,0,1
126952.5,1,0,1
126962.41,1,0,1
126996.67,1,0,1
126997.53,1,0,1
127014.32,1,0,1
127022.87,0,1,1
127059.04,1,0,1
127068.92,1,0,1
127095.14,1,0,1
127154.8,1,0,1
127166.49,0,1,1
127187.04,1,0,1
127233.39,1,0,1
127256.7,1,0,1
127332.33,1,0,1
127388.06,1,0,1
127394.67,1,0,1
127413.0,1,0,1
127429.56,1,0,1
127433.47,1,0,1
127443.82,0,1,1
127444.14,1,0,1
127506.76,1,0,1
127528.84,1,0,1
127543.81,1,0,1
127558.26,1,0,1
127560.77,1,0,1
127569.8,1,0,1
127587.22,1,0,1
127623.36,1,0,1
127630.88,1,0,1
127654.37,1,0,1
127678.95,0,1,1
127734.16,1,0,1
127744.02,1,0,1
127749.61,1,0,1
127804.66,0,1,1
127825.25,1,0,1
127827.18,1,0,1
127847.25,0,1,1
127875.1,1,0,1
127939.19,1,0,1
127939.26,0,1,1
127951.81,1,0,1
127977.66,1,0,1
128019.48,0,1,1
128028.6,1,0,1
128046.98,1,0,1
128049.34,0,1,1
128052.29,1,0,1
128077.8,1,0,1
128123.66,1,0,1
128124.7,0,1,1
128136.29,1,0,1
128246.81,1,0,1
128247.03,1,0,1
128256.18,1,0,1
128260.86,0,1,1
128262.14,1,0,1
128268.39,1,0,1
128276.95,1,0,1
128373.88,1,0,1
128378.04,1,0,1
128384.11,1,0,1
128400.62,1,0,1
128449.33,1,0,1
128461.29,1,0,1
128481.5,0,1,1
128499.94,1,0,1
128521.16,0,1,1
128528.83,1,0,1
128538.05,1,0,1
128590.73,1,0,1
128600.49,1,0,1
128643.35,0,1,1
128702.1,0,1,1
128745.69,1,0,1
128799.86,1,0,1
128815.33,1,0,1
128841.31,1,0,1
128875.86,1,0,1
128881.87,0,1,1
128882.66,0,1,1
128892.36,1,0,1
128918.42,1,0,1
128954.05,1,0,1
129001.3,1,0,1
129013.59,0,1,1
129031.19,0,1,1
129050.67,1,0,1
129084.82,1,0,1
129107.59,1,0,1
129107.97,1,0,1
129130.09,1,0,1
129149.06,1,0,1
129181.27,1,0,1
129188.18,0,1,1
129192.55,1,0,1
129209.09,1,0,1
129273.94,1,0,1
129333.69,0,1,1
129353.21,1,0,1
129372.94,1,0,1
129392.75,1,0,1
129451.29,0,1,1
129508.96,1,0,1
129525.5,0,1,1
129526.57,1,0,1
129562.74,1,0,1
129563.86,1,0,1
129569.92,1,0,1
129576.99,1,0,1
129590.18,1,0,1
129629.41,1,0,1
129654.22,1,0,1
129660.59,1,0,1
129690.5,1,0,1
129697.99,1,0,1
129740.11,1,0,1
129803.08,1,0,1
129826.89,1,0,1
129870.93,1,0,1
129890.94,1,0,1
129891.66,1,0,1
129892.93,1,0,1
129912.74,1,0,1
129933.5,1,0,1
129936.53,0,1,1
129956.13,1,0,1
129964.56,0,1,1
129964.94,1,0,1
129975.34,1,0,1
129980.93,1,0,1
129984.2,1,0,1
130001.13,1,0,1
130009.85,0,1,1
130041.45,1,0,1
130075.07,1,0,1
130086.47,0,1,1
130113.78,0,1,1
130132.41,1,0,1
130189.53,1,0,1
130224.73,1,0,1
130234.63,1,0,1
130260.11,0,1,1
130376.68,1,0,1
130379.5,1,0,1
130404.53,1,0,1
130442.08,0,1,1
130446.65,1,0,1
130461.09,1,0,1
130474.03,1,0,1
130483.56,1,0,1
130486.57,1,0,1
130489.37,1,0,1
130500.65,1,0,1
130504.49,1,0,1
130514.78,1,0,1
130529.13,1,0,1
130541.1,1,0,1
130553.47,1,0,1
130567.02,1,0,1
130590.35,1,0,1
130610.78,1,0,1
130639.01,1,0,1
130661.95,1,0,1
130664.79,1,0,1
130686.59,1,0,1
130726.96,1,0,1
130752.01,0,1,1
130755.34,1,0,1
130784.2,0,1,1
130789.15,1,0,1
130789.6,1,0,1
130795.52,1,0,1
130805.54,0,1,1
130824.57,1,0,1
130827.88,1,0,1
130846.79,0,1,1
130853.03,1,0,1
130861.95,1,0,1
130862.11,1,0,1
130866.95,1,0,1
130883.9,0,1,1
130910.78,1,0,1
130928.22,1,0,1
131007.18,1,0,1
131043.2,1,0,1
131048.36,1,0,1
131083.56,0,1,1
131093.99,1,0,1
131097.9,1,0,1
131167.98,1,0,1
131173.9,0,1,1
131177.22,1,0,1
131211.86,1,0,1
131238.37,0,1,1
131249.46,1,0,1
131259.6,0,1,1
131281.28,1,0,1
131283.6,0,1,1
131284.93,1,0,1
131300.68,1,0,1
131301.74,1,0,1
131304.45,1,0,1
131305.37,0,1,1
131312.56,0,1,1
131363.57,0,1,1
131372.38,0,1,1
131389.39,1,0,1
131473.31,1,0,1
131501.72,1,0,1
131521.72,1,0,1
131534.96,1,0,1
131553.82,0,1,1
131609.48,0,1,1
131625.14,1,0,1
131644.41,1,0,1
131647.31,1,0,1
131660.31,1,0,1
131662.47,1,0,1
131710.59,0,1,1
131712.51,1,0,1
131718.12,1,0,1
131729.52,1,0,1
131736.23,1,0,1
131753.97,1,0,1
131766.67,0,1,1
131768.98,1,0,1
131772.51,1,0,1
131778.58,1,0,1
131804.86,1,0,1
131807.14,1,0,1
131827.15,1,0,1
131834.75,1,0,1
131852.01,1,0,1
131886.46,1,0,1
131906.44,1,0,1
131919.48,1,0,1
131924.38,1,0,1
131953.23,0,1,1
131964.66,1,0,1
131970.86,1,0,1
132002.83,1,0,1
132005.85,0,1,1
132029.95,1,0,1
132034.13,1,0,1
132038.65,1,0,1
132104.76,1,0,1
132127.69,0,1,1
132152.32,1,0,1
132173.31,1,0,1
132210.49,1,0,1
132295.95,1,0,1
132298.49,1,0,1
132368.47,1,0,1
132370.75,0,1,1
132374.41,1,0,1
132404.64,1,0,1
132418.59,1,0,1
132424.69,0,1,1
132436.71,1,0,1
132467.54,1,0,1
132468.76,0,1,1
132480.75,1,0,1
132498.39,0,1,1
132540.33,1,0,1
132547.02,1,0,1
132562.23,1,0,1
132649.85,1,0,1
132673.22,1,0,1
132702.64,1,0,1
132719.8,1,0,1
132730.07,0,1,1
132734.87,1,0,1
132741.13,0,1,1
132770.11,1,0,1
132798.78,1,0,1
132801.57,1,0,1
132809.18,1,0,1
132861.9,0,1,1
132870.15,1,0,1
132908.07,1,0,1
132943.88,1,0,1
132959.33,1,0,1
132973.17,1,0,1
132973.21,1,0,1
132975.39,1,0,1
132979.43,1,0,1
133007.34,1,0,1
133020.9,0,1,1
133031.96,1,0,1
133051.64,0,1,1
133059.15,1,0,1
133086.45,1,0,1
133091.32,1,0,1
133102.3,1,0,1
133112.41,1,0,1
133122.62,1,0,1
133141.34,1,0,1
133146.03,0,1,1
133167.11,0,1,1
133172.48,1,0,1
133173.19,1,0,1
133210.44,1,0,1
133267.69,0,1,1
133267.78,1,0,1
133287.73,1,0,1
133292.94,1,0,1
133403.07,1,0,1
133447.49,1,0,1
133457.52,1,0,1
133465.57,1,0,1
133486.36,1,0,1
133501.94,1,0,1
133516.51,0,1,1
133535.29,1,0,1
133535.99,1,0,1
133537.53,1,0,1
133570.43,0,1,1
133573.29,0,1,1
133591.11,0,1,1
133600.89,0,1,1
133617.43,1,0,1
133653.38,1,0,1
133672.61,1,0,1
133692.88,1,0,1
133699.82,0,1,1
133720.57,1,0,1
133807.77,0,1,1
133814.28,1,0,1
133831.37,0,1,1
133871.83,1,0,1
133897.32,1,0,1
133961.19,1,0,1
133991.11,0,1,1
133992.36,1,0,1
133995.59,1,0,1
133997.53,1,0,1
134034.32,1,0,1
134077.71,1,0,1
134110.93,1,0,1
134132.65,1,0,1
134158.09,0,1,1
134169.85,1,0,1
134175.15,1,0,1
134188.11,1,0,1
134260.34,1,0,1
134272.57,1,0,1
134281.11,1,0,1
134394.78,1,0,1
134396.64,0,1,1
134407.93,1,0,1
134417.31,1,0,1
134420.75,0,1,1
134441.6,1,0,1
134455.84,1,0,1
134459.12,1,0,1
134462.29,1,0,1
134483.07,1,0,1
134509.47,1,0,1
134526.87,1,0,1
134589.58,1,0,1
134594.99,1,0,1
134600.94,0,1,1
134612.48,1,0,1
134625.09,0,1,1
134626.3,1,0,1
134638.97,1,0,1
134665.25,1,0,1
134676.72,1,0,1
134691.2,1,0,1
134720.51,1,0,1
134732.99,1,0,1
134767.13,1,0,1
134778.01,1,0,1
134790.74,1,0,1
134794.02,1,0,1
134822.05,1,0,1
134851.12,1,0,1
134869.93,1,0,1
134875.37,1,0,1
134878.19,1,0,1
134878.34,1,0,1
134889.95,0,1,1
134901.34,0,1,1
134901.57,1,0,1
134942.45,1,0,1
134960.98,1,0,1
134964.85,0,1,1
135008.92,1,0,1
135034.57,0,1,1
135067.02,1,0,1
135077.01,1,0,1
135083.73,1,0,1
135088.58,1,0,1
135096.78,1,0,1
135112.09,1,0,1
135123.96,1,0,1
135163.76,0,1,1
135169.76,0,1,1
135171.6,1,0,1
135178.91,1,0,1
135180.11,1,0,1
135227.23,1,0,1
135244.87,1,0,1
135287.74,1,0,1
135334.24,1,0,1
135337.11,1,0,1
135382.23,1,0,1
135388.89,1,0,1
135394.62,1,0,1
135399.21,1,0,1
135431.72,1,0,1
135459.02,0,1,1
135482.26,0,1,1
135502.77,1,0,1
135536.72,1,0,1
135630.32,1,0,1
135635.25,1,0,1
135650.72,0,1,1
135655.29,0,1,1
135662.17,1,0,1
135757.27,1,0,1
135768.25,1,0,1
135784.94,1,0,1
135795.53,1,0,1
135815.38,1,0,1
135841.35,1,0,1
135851.3,1,0,1
135853.62,0,1,1
135875.51,0,1,1
135925.72,1,0,1
135995.58,1,0,1
136028.97,1,0,1
136050.44,0,1,1
136054.45,1,0,1
136071.05,1,0,1
136079.64,0,1,1
136119.96,0,1,1
136120.29,1,0,1
136129.49,1,0,1
136197.65,1,0,1
136259.65,1,0,1
136301.1,1,0,1
136329.96,1,0,1
136330.26,1,0,1
136349.55,1,0,1
136356.97,1,0,1
136365.0,0,1,1
136377.21,1,0,1
136390.88,1,0,1
136398.9,1,0,1
136435.75,1,0,1
136458.19,0,1,1
136491.72,1,0,1
136497.28,1,0,1
136506.86,1,0,1
136507.69,0,1,1
136521.82,1,0,1
136539.13,1,0,1
136540.09,1,0,1
136551.25,1,0,1
136592.24,0,1,1
136602.8,1,0,1
136603.42,1,0,1
136610.02,1,0,1
136620.64,1,0,1
136643.84,1,0,1
136649.8,0,1,1
136675.22,1,0,1
136737.13,1,0,1
136767.16,0,1,1
136812.02,1,0,1
136827.96,1,0,1
136846.75,1,0,1
136859.55,1,0,1
136869.31,1,0,1
136877.24,1,0,1
136886.86,1,0,1
136902.01,1,0,1
136909.88,1,0,1
136910.18,1,0,1
136915.15,1,0,1
136934.91,1,0,1
136983.77,1,0,1
136985.08,0,1,1
137001.1,1,0,1
137028.51,1,0,1
137037.97,1,0,1
137041.26,1,0,1
137079.86,1,0,1
137111.89,1,0,1
137136.29,1,0,1
137136.46,1,0,1
137173.39,1,0,1
137180.95,1,0,1
137254.55,1,0,1
137273.97,1,0,1
137276.83,1,0,1
137309.06,1,0,1
137316.32,1,0,1
137332.37,0,1,1
137392.77,1,0,1
137402.27,1,0,1
137419.87,0,1,1
137439.34,1,0,1
137452.57,1,0,1
137476.09,1,0,1
137476.71,1,0,1
137491.23,1,0,1
137508.31,1,0,1
137508.42,0,1,1
137510.41,0,1,1
137519.92,0,1,1
137537.22,1,0,1
137565.87,1,0,1
137651.6,1,0,1
137674.55,0,1,1
137674.96,0,1,1
137694.23,1,0,1
137696.25,1,0,1
137702.01,0,1,1
137720.56,0,1,1
137739.45,1,0,1
137757.69,1,0,1
137763.93,1,0,1
137784.25,1,0,1
137791.18,1,0,1
137793.35,1,0,1
137835.82,1,0,1
137898.57,1,0,1
137903.54,1,0,1
137916.49,1,0,1
137959.0,1,0,1
137961.41,1,0,1
137980.58,0,1,1
137985.69,1,0,1
137995.66,0,1,1
138017.68,1,0,1
138021.36,1,0,1
138051.19,1,0,1
138052.51,1,0,1
138113.71,1,0,1
138145.62,1,0,1
138160.11,0,1,1
138176.78,1,0,1
138191.81,1,0,1
138192.98,0,1,1
138231.7,1,0,1
138275.01,1,0,1
138280.17,1,0,1
138328.24,1,0,1
138344.7,1,0,1
138350.74,1,0,1
138351.68,1,0,1
138360.29,1,0,1
138361.48,1,0,1
138380.11,1,0,1
138394.37,1,0,1
138396.32,1,0,1
138399.67,1,0,1
138423.1,1,0,1
138465.7,1,0,1
138470.21,1,0,1
138478.2,1,0,1
138490.03,1,0,1
138504.28,1,0,1
138510.01,0,1,1
138525.19,1,0,1
138526.96,1,0,1
138527.56,1,0,1
138536.09,1,0,1
138542.87,1,0,1
138552.74,1,0,1
138555.46,1,0,1
138564.48,0,1,1
138578.37,1,0,1
138613.21,1,0,1
138656.81,0,1,1
138700.75,0,1,1
138743.86,1,0,1
138759.15,1,0,1
138775.69,1,0,1
138777.0,0,1,1
138780.89,1,0,1
138835.91,1,0,1
138849.06,1,0,1
138871.12,0,1,1
138880.24,1,0,1
138882.98,1,0,1
138889.15,1,0,1
138906.85,0,1,1
139024.31,1,0,1
139048.0,1,0,1
139049.24,1,0,1
139059.05,1,0,1
139065.94,1,0,1
139083.7,1,0,1
139093.73,1,0,1
139094.12,1,0,1
139161.64,1,0,1
139162.15,1,0,1
139259.54,1,0,1
139266.48,0,1,1
139297.71,1,0,1
139356.3,1,0,1
139366.58,1,0,1
139377.24,0,1,1
139390.99,1,0,1
139410.08,1,0,1
139431.0,0,1,1
139435.12,1,0,1
139451.98,1,0,1
139463.57,1,0,1
139469.11,0,1,1
139481.53,1,0,1
139494.75,1,0,1
139537.43,1,0,1
139558.6,0,1,1
139607.61,1,0,1
139712.81,1,0,1
139735.54,1,0,1
139761.25,1,0,1
139816.1,1,0,1
139844.04,0,1,1
139861.53,1,0,1
139874.43,1,0,1
139889.15,1,0,1
139911.58,1,0,1
139919.38,1,0,1
139946.68,0,1,1
139947.17,1,0,1
139953.94,1,0,1
139971.01,1,0,1
139994.68,0,1,1
140000.29,1,0,1
140003.0,0,1,1
140041.78,1,0,1
140068.77,1,0,1
140071.57,1,0,1
140075.55,1,0,1
140126.17,1,0,1
140130.22,1,0,1
140134.43,1,0,1
140136.1,0,1,1
140139.28,1,0,1
140166.95,1,0,1
140168.36,1,0,1
140173.17,0,1,1
140197.42,1,0,1
140201.21,1,0,1
140225.14,0,1,1
140262.96,0,1,1
140268.45,1,0,1
140286.69,1,0,1
140298.24,1,0,1
140385.33,1,0,1
140451.52,1,0,1
140454.14,1,0,1
140460.01,1,0,1
140469.38,0,1,1
140497.67,1,0,1
140509.86,1,0,1
140579.17,1,0,1
140586.08,1,0,1
140650.19,1,0,1
140676.98,1,0,1
140709.25,1,0,1
140723.05,1,0,1
140724.64,1,0,1
140745.91,1,0,1
140746.13,1,0,1
140754.19,0,1,1
140758.07,0,1,1
140759.03,1,0,1
140763.18,1,0,1
140765.57,0,1,1
140780.8,1,0,1
140800.66,0,1,1
140803.7,1,0,1
140857.76,0,1,1
140881.2,0,1,1
140889.32,1,0,1
140929.98,0,1,1
140934.57,1,0,1
140937.91,0,1,1
140938.95,0,1,1
140941.47,1,0,1
140947.05,1,0,1
140991.23,0,1,1
141023.01,1,0,1
141031.08,1,0,1
141035.65,0,1,1
141053.85,1,0,1
141069.88,1,0,1
141075.51,1,0,1
141137.53,1,0,1
141148.21,1,0,1
141152.28,1,0,1
141175.18,0,1,1
141180.66,1,0,1
141210.18,0,1,1
141210.5,1,0,1
141230.07,1,0,1
141242.57,1,0,1
141300.53,1,0,1
141359.11,1,0,1
141364.27,1,0,1
141364.62,0,1,1
141400.51,0,1,1
141404.07,1,0,1
141426.78,1,0,1
141446.01,1,0,1
141449.86,1,0,1
141453.62,1,0,1
141476.56,1,0,1
141501.45,0,1,1
141533.19,1,0,1
141558.04,1,0,1
141582.66,1,0,1
141652.2,1,0,1
141677.33,1,0,1
141679.73,1,0,1
141706.43,1,0,1
141756.32,1,0,1
141763.26,1,0,1
141798.98,1,0,1
141822.8,1,0,1
141827.83,1,0,1
141841.31,1,0,1
141860.62,1,0,1
141872.05,0,1,1
141872.52,1,0,1
141896.74,1,0,1
141914.94,1,0,1
141926.43,1,0,1
141946.92,1,0,1
141959.11,0,1,1
141970.02,0,1,1
141977.54,0,1,1
141998.89,1,0,1
142009.46,0,1,1
142029.17,1,0,1
142033.07,1,0,1
142170.44,1,0,1
142200.15,1,0,1
142208.5,0,1,1
142210.94,1,0,1
142223.94,1,0,1
142238.54,1,0,1
142287.65,1,0,1
142331.39,1,0,1
142331.85,1,0,1
142342.55,0,1,1
142367.72,1,0,1
142377.69,1,0,1
142400.27,0,1,1
142415.97,1,0,1
142454.77,1,0,1
142492.04,0,1,1
142513.5,0,1,1
142514.66,1,0,1
142516.35,1,0,1
142538.31,1,0,1
142548.33,1,0,1
142566.75,1,0,1
142587.32,1,0,1
142626.49,1,0,1
142670.61,1,0,1
142680.64,0,1,1
142730.27,1,0,1
142754.71,1,0,1
142763.51,0,1,1
142783.98,0,1,1
142797.5,0,1,1
142838.64,1,0,1
142839.82,1,0,1
142903.44,1,0,1
142911.99,1,0,1
142917.54,1,0,1
142935.83,1,0,1
142940.39,1,0,1
142956.48,1,0,1
142963.29,1,0,1
142977.05,0,1,1
142995.32,1,0,1
143007.49,0,1,1
143022.31,0,1,1
143030.09,1,0,1
143049.72,0,1,1
143086.09,1,0,1
143096.49,0,1,1
143104.3,1,0,1
143133.18,1,0,1
143162.34,1,0,1
143194.05,1,0,1
143203.78,1,0,1
143204.41,1,0,1
143265.65,1,0,1
143274.41,1,0,1
143287.58,1,0,1
143298.06,1,0,1
143301.49,1,0,1
143315.57,1,0,1
143317.42,1,0,1
143345.69,1,0,1
143357.03,1,0,1
143360.56,1,0,1
143393.24,1,0,1
143397.14,0,1,1
143433.33,1,0,1
143450.61,1,0,1
143454.95,1,0,1
143458.31,1,0,1
143463.28,1,0,1
143481.85,1,0,1
143538.51,1,0,1
143544.48,1,0,1
143585.29,0,1,1
143598.7,1,0,1
143614.01,1,0,1
143619.52,0,1,1
143628.31,1,0,1
143635.36,1,0,1
143665.44,1,0,1
143668.58,1,0,1
143681.83,1,0,1
143683.75,1,0,1
143706.18,1,0,1
143711.02,1,0,1
143739.29,1,0,1
143752.77,1,0,1
143774.06,1,0,1
143783.28,1,0,1
143783.46,1,0,1
143829.54,1,0,1
143835.76,1,0,1
143859.66,1,0,1
143882.25,1,0,1
143913.33,1,0,1
143938.27,1,0,1
143952.24,0,1,1
143954.99,1,0,1
143960.72,1,0,1
143980.29,1,0,1
143981.27,1,0,1
143994.86,1,0,1
144000.59,0,1,1
144039.05,1,0,1
144045.08,0,1,1
144078.02,1,0,1
144099.48,1,0,1
144113.42,1,0,1
144134.64,1,0,1
144181.48,1,0,1
144183.1,1,0,1
144184.06,0,1,1
144251.38,1,0,1
144272.71,0,1,1
144275.39,1,0,1
144290.25,1,0,1
144290.97,1,0,1
144345.58,1,0,1
144366.83,0,1,1
144375.0,1,0,1
144385.54,1,0,1
144390.75,1,0,1
144407.1,1,0,1
144413.92,0,1,1
144423.17,0,1,1
144494.94,1,0,1
144496.07,1,0,1
144517.19,1,0,1
144532.85,0,1,1
144584.29,1,0,1
144593.3,0,1,1
144660.42,1,0,1
144675.3,0,1,1
144680.18,1,0,1
144682.17,0,1,1
144723.38,1,0,1
144725.14,1,0,1
144727.45,0,1,1
144808.37,1,0,1
144849.1,0,1,1
144870.28,0,1,1
144874.67,1,0,1
144880.81,1,0,1
144978.47,1,0,1
144995.33,1,0,1
145004.39,1,0,1
145011.62,1,0,1
145071.33,0,1,1
145089.64,1,0,1
145111.37,1,0,1
145115.95,1,0,1
145134.49,0,1,1
145151.96,1,0,1
145157.97,1,0,1
145159.26,1,0,1
145160.96,1,0,1
145215.96,1,0,1
145222.93,1,0,1
145250.43,1,0,1
145251.35,1,0,1
145299.5,1,0,1
145325.32,1,0,1
145338.61,1,0,1
145355.11,1,0,1
145381.65,1,0,1
145387.05,0,1,1
145411.39,1,0,1
145471.94,1,0,1
145477.36,1,0,1
145490.85,1,0,1
145524.36,1,0,1
145528.22,1,0,1
145537.32,1,0,1
145551.6,1,0,1
145558.42,1,0,1
145560.38,1,0,1
145562.4,1,0,1
145567.34,1,0,1
145593.85,1,0,1
145601.8,1,0,1
145613.17,1,0,1
145679.6,1,0,1
145698.73,1,0,1
145700.22,1,0,1
145704.19,0,1,1
145759.7,1,0,1
145759.93,1,0,1
145764.4,1,0,1
145765.83,1,0,1
145789.71,1,0,1
145792.01,1,0,1
145796.49,1,0,1
145894.9,1,0,1
145900.89,1,0,1
145936.28,1,0,1
145937.99,1,0,1
145986.35,1,0,1
146007.7,1,0,1
146011.55,1,0,1
146033.52,1,0,1
146041.45,1,0,1
146056.29,1,0,1
146090.38,1,0,1
146111.35,1,0,1
146123.19,1,0,1
146134.68,1,0,1
146145.93,0,1,1
146154.06,1,0,1
146156.98,1,0,1
146191.82,1,0,1
146192.4,1,0,1
146213.75,0,1,1
146219.9,1,0,1
146230.63,1,0,1
146257.77,1,0,1
146326.45,1,0,1
146339.27,0,1,1
146359.81,0,1,1
146366.08,1,0,1
146371.72,1,0,1
146372.51,1,0,1
146379.3,1,0,1
146388.85,0,1,1
146398.51,1,0,1
146411.41,0,1,1
146411.6,1,0,1
146448.01,1,0,1
146457.83,1,0,1
146504.35,1,0,1
146511.2,1,0,1
146516.86,0,1,1
146573.66,0,1,1
146585.53,1,0,1
146636.44,1,0,1
146637.45,1,0,1
146651.99,1,0,1
146652.11,1,0,1
146663.43,0,1,1
146680.25,1,0,1
146700.22,1,0,1
146703.36,1,0,1
146715.07,1,0,1
146723.72,1,0,1
146738.83,1,0,1
146752.67,1,0,1
146785.44,1,0,1
146821.42,1,0,1
146851.73,1,0,1
146875.86,1,0,1
146891.07,0,1,1
146895.36,0,1,1
146949.74,1,0,1
146955.71,0,1,1
146992.24,0,1,1
147007.33,1,0,1
147012.22,1,0,1
147040.25,1,0,1
147055.87,1,0,1
147059.16,1,0,1
147074.67,1,0,1
147075.69,1,0,1
147090.9,1,0,1
147093.84,0,1,1
147100.72,1,0,1
147132.46,1,0,1
147168.28,0,1,1
147184.74,1,0,1
147222.95,0,1,1
147224.27,1,0,1
147230.77,0,1,1
147261.58,1,0,1
147278.43,0,1,1
147311.47,0,1,1
147342.03,1,0,1
147358.27,1,0,1
147484.13,1,0,1
147489.76,0,1,1
147521.35,1,0,1
147530.06,1,0,1
147533.09,1,0,1
147545.65,1,0,1
147554.26,1,0,1
147557.71,1,0,1
147578.26,1,0,1
147600.54,1,0,1
147606.71,1,0,1
147635.33,0,1,1
147636.46,1,0,1
147661.47,1,0,1
147662.33,1,0,1
147668.64,1,0,1
147693.92,1,0,1
147700.78,1,0,1
147715.83,1,0,1
147720.27,1,0,1
147758.51,1,0,1
147759.84,1,0,1
147794.63,1,0,1
147797.54,1,0,1
147802.94,0,1,1
147822.44,1,0,1
147822.81,1,0,1
147878.05,1,0,1
147913.56,1,0,1
147930.46,1,0,1
147955.91,0,1,1
147963.07,0,1,1
147964.99,0,1,1
147995.96,1,0,1
148087.62,1,0,1
148087.88,0,1,1
148098.95,1,0,1
148172.94,1,0,1
148210.64,1,0,1
148218.86,1,0,1
148238.16,1,0,1
148256.43,1,0,1
148305.82,1,0,1
148309.98,1,0,1
148330.97,0,1,1
148412.24,0,1,1
148477.57,0,1,1
148487.9,1,0,1
148516.79,1,0,1
148527.56,1,0,1
148528.24,1,0,1
148537.07,1,0,1
148564.76,1,0,1
148579.43,0,1,1
148584.61,1,0,1
148608.39,1,0,1
148611.52,1,0,1
148623.43,0,1,1
148689.13,1,0,1
148689.65,1,0,1
148704.77,0,1,1
148727.42,1,0,1
148750.16,1,0,1
148769.08,1,0,1
148779.41,1,0,1
148798.45,1,0,1
148804.36,1,0,1
148811.14,1,0,1
148814.54,1,0,1
148848.76,0,1,1
148887.69,1,0,1
148948.52,1,0,1
148977.72,1,0,1
148989.15,1,0,1
148993.47,1,0,1
149043.78,1,0,1
149066.14,1,0,1
149073.88,1,0,1
149097.38,0,1,1
149139.13,1,0,1
149170.25,0,1,1
149170.92,1,0,1
149184.15,1,0,1
149188.41,1,0,1
149195.44,1,0,1
149278.96,1,0,1
149331.01,1,0,1
149369.41,1,0,1
149370.93,1,0,1
149381.32,1,0,1
149384.43,1,0,1
149399.7,1,0,1
149401.33,1,0,1
149402.59,1,0,1
149418.41,1,0,1
149457.81,1,0,1
149458.73,1,0,1
149471.13,0,1,1
149474.69,1,0,1
149503.54,1,0,1
149517.71,0,1,1
149535.97,1,0,1
149536.15,1,0,1
149550.95,1,0,1
149558.83,0,1,1
149575.59,1,0,1
149583.67,0,1,1
149587.92,1,0,1
149593.61,1,0,1
149599.62,1,0,1
149602.54,1,0,1
149604.18,1,0,1
149613.77,1,0,1
149614.17,0,1,1
149614.81,1,0,1
149629.13,0,1,1
149648.45,1,0,1
149653.81,1,0,1
149665.65,1,0,1
149682.78,1,0,1
149697.78,1,0,1
149705.25,1,0,1
149740.22,1,0,1
149756.71,0,1,1
149772.61,1,0,1
149807.01,1,0,1
149814.68,0,1,1
149822.04,1,0,1
149853.89,1,0,1
149892.79,0,1,1
149912.28,0,1,1
149913.84,1,0,1
149922.38,0,1,1
149946.43,0,1,1
149970.59,1,0,1
149991.32,1,0,1
150026.79,1,0,1
150037.19,1,0,1
150048.37,1,0,1
150057.2,1,0,1
150093.32,0,1,1
150135.38,1,0,1
150156.82,0,1,1
150159.95,0,1,1
150218.11,1,0,1
150227.85,0,1,1
150242.44,1,0,1
150245.81,1,0,1
150266.81,1,0,1
150319.49,1,0,1
150390.57,1,0,1
150401.53,0,1,1
150422.35,1,0,1
150452.88,1,0,1
150465.93,1,0,1
150468.35,1,0,1
150475.14,1,0,1
150507.43,1,0,1
150548.5,0,1,1
150580.88,1,0,1
150659.35,0,1,1
150661.42,0,1,1
150664.97,1,0,1
150679.65,1,0,1
150684.23,1,0,1
150685.52,1,0,1
150694.42,0,1,1
150694.58,1,0,1
150720.39,1,0,1
150757.35,1,0,1
150784.29,1,0,1
150802.41,0,1,1
150803.44,1,0,1
150835.21,0,1,1
150836.98,1,0,1
150850.29,1,0,1
150856.38,1,0,1
150944.31,0,1,1
151083.8,1,0,1
151146.67,1,0,1
151167.94,1,0,1
151169.83,1,0,1
151192.18,1,0,1
151256.22,1,0,1
151280.96,1,0,1
151303.48,1,0,1
151310.16,1,0,1
151314.98,1,0,1
151316.37,1,0,1
151317.27,0,1,1
151325.24,1,0,1
151335.24,1,0,1
151336.96,1,0,1
151349.35,1,0,1
151375.73,1,0,1
151401.33,1,0,1
151411.5,1,0,1
151425.82,1,0,1
151460.84,1,0,1
151481.86,0,1,1
151516.7,1,0,1
151581.79,1,0,1
151623.71,1,0,1
151623.91,1,0,1
151645.96,1,0,1
151648.66,0,1,1
151677.31,1,0,1
151733.43,1,0,1
151738.54,1,0,1
151757.81,1,0,1
151815.76,1,0,1
151822.66,1,0,1
151843.54,1,0,1
151869.35,1,0,1
151871.84,1,0,1
151887.16,1,0,1
151902.78,1,0,1
151903.6,1,0,1
151912.49,1,0,1
151924.9,1,0,1
151925.25,1,0,1
151954.39,1,0,1
